City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
285,jardim,0,BR,1581030238,80,-21.48,-56.14,78.01,2.8
286,severo-kurilsk,100,RU,1581030064,76,50.68,156.12,12.22,21.27
287,panzhihua,0,CN,1581030238,79,26.59,101.71,37.11,0.85
288,morros,96,BR,1581030238,90,-9.45,-46.3,70.07,3.15
289,homer,40,US,1581030239,69,59.64,-151.55,35.6,5.82
290,piranhas,70,BR,1581030239,96,-16.43,-51.82,70.61,1.01
291,bowen,0,AU,1581030239,78,-20.02,148.23,86.0,5.82
292,sao joao da barra,75,BR,1581030061,83,-21.64,-41.05,78.8,4.7
293,plainfield,90,US,1581030239,93,40.62,-74.42,46.4,6.93
294,apen,75,DE,1581030239,75,53.22,7.8,42.8,1.12
295,polunochnoye,44,RU,1581030239,86,60.87,60.42,-4.22,4.59
296,xichang,85,CN,1581030239,93,27.9,102.26,28.67,2.53
297,eirunepe,95,BR,1581030239,90,-6.66,-69.87,76.24,2.44
298,pasco,90,US,1581029956,74,28.29,-82.42,81.0,28.86
299,phangnga,20,TH,1581030239,78,8.45,98.53,77.0,5.82
300,hithadhoo,30,MV,1581030029,75,-0.6,73.08,82.9,7.52
301,madhogarh,0,IN,1581030240,71,26.28,79.19,50.36,4.59
302,vestmanna,100,FO,1581030240,100,62.16,-7.17,44.6,16.11
303,tongren,100,CN,1581030240,90,27.72,109.19,36.68,4.25
304,pacific grove,1,US,1581030151,39,36.62,-121.92,71.01,8.5
305,moranbah,0,AU,1581030068,62,-22.0,148.05,83.39,7.92
306,touros,20,BR,1581030055,74,-5.2,-35.46,82.4,12.75
307,seymchan,81,RU,1581030240,91,62.88,152.43,-31.95,4.34
308,itaquyry,24,PY,1581030240,75,-24.93,-55.22,77.95,4.43
309,tura,0,IN,1581029991,52,25.52,90.22,53.22,1.48
310,mabopane,25,ZA,1581030240,82,-25.5,28.1,70.0,6.93
311,akureyri,19,IS,1581030241,65,65.68,-18.09,41.0,39.15
312,mbanza-ngungu,100,CD,1581030241,90,-5.25,14.87,71.02,1.19
313,conde,40,BR,1581030241,78,-7.26,-34.91,82.4,9.17
314,berdigestyakh,0,RU,1581030241,98,62.1,126.7,-35.18,2.48
315,constitucion,0,CL,1581030049,75,-35.33,-72.42,54.25,11.01
316,hofn,89,IS,1581030082,92,64.25,-15.21,43.02,6.93
317,fatsa,75,TR,1581030241,100,41.03,37.5,48.2,3.36
318,bubaque,1,GW,1581030241,64,11.28,-15.83,78.75,15.5
319,yulara,0,AU,1581030050,24,-25.24,130.99,78.8,10.29
320,klisura,75,BG,1581030241,68,42.7,24.45,30.2,16.11
321,yarmouth,90,US,1581030241,100,41.71,-70.23,43.0,4.7
322,plainview,90,US,1581030241,93,40.78,-73.47,43.0,12.75
323,kavaratti,52,IN,1581030082,71,10.57,72.64,79.83,15.01
324,dicabisagan,80,PH,1581030242,87,17.08,122.42,75.11,4.14
325,basco,29,PH,1581030242,82,20.45,121.97,76.8,14.61
326,atherton,0,GB,1581030242,93,53.52,-2.49,39.99,5.64
327,kargopol,100,RU,1581030242,92,61.51,38.95,10.06,9.82
328,egvekinot,0,RU,1581030242,88,66.32,-179.17,-23.01,9.51
329,ancud,75,CL,1581030076,51,-41.87,-73.82,60.8,3.36
330,graaff-reinet,100,ZA,1581030242,95,-32.25,24.53,59.0,4.0
331,itarema,86,BR,1581030065,87,-2.92,-39.92,75.76,4.59
332,luderitz,0,NA,1581030242,86,-26.65,15.16,63.34,25.03
333,wilhelmsburg,59,AT,1581030242,74,48.11,15.61,39.99,3.94
334,port hardy,90,CA,1581030242,100,50.7,-127.42,41.0,4.7
335,tuatapere,4,NZ,1581030093,63,-46.13,167.68,57.99,14.0
336,kahului,75,US,1581030067,83,20.89,-156.47,71.6,11.41
337,lebu,0,CL,1581030058,71,-37.62,-73.65,54.36,8.61
338,makokou,100,GA,1581030243,83,0.57,12.86,73.63,2.13
339,lagdo,2,CM,1581030243,23,9.05,13.73,72.99,3.22
340,aleksandrov gay,100,RU,1581030243,96,50.15,48.57,26.31,7.72
341,salto,82,UY,1581030088,54,-31.38,-57.97,91.99,7.0
342,victoria,40,HK,1581029946,77,22.29,114.16,66.0,12.75
343,shache,9,CN,1581030243,53,38.42,77.24,28.42,2.19
344,kendari,83,ID,1581030243,86,-3.94,122.5,80.4,1.45
345,swan river,77,CA,1581030017,95,52.11,-101.27,-12.17,3.53
346,bonavista,100,CA,1581029995,80,48.65,-53.11,26.01,8.01
347,salalah,20,OM,1581030243,64,17.02,54.09,71.6,3.36
348,ostrovnoy,75,RU,1581030244,76,68.05,39.51,13.3,6.98
349,kruisfontein,99,ZA,1581030081,91,-34.0,24.73,61.0,15.21
350,kavieng,27,PG,1581030046,74,-2.57,150.8,83.86,11.88
351,maine-soroa,20,NE,1581030244,13,13.21,12.02,64.56,8.41
352,misratah,33,LY,1581030244,62,32.38,15.09,56.37,15.01
353,uvat,98,RU,1581030244,94,59.14,68.9,13.46,8.93
354,montes claros,100,BR,1581030008,73,-16.73,-43.86,77.0,4.34
355,taltal,0,CL,1581030244,86,-25.4,-70.48,62.38,3.94
356,lata,75,PT,1581030244,93,40.16,-8.33,57.99,2.24
357,la libertad,32,EC,1581030244,70,-2.23,-80.9,84.2,11.41
358,iwanai,100,JP,1581030244,82,42.97,140.51,22.71,10.45
359,victoria point,90,AU,1581030244,88,-27.58,153.3,77.0,6.93
360,pirawa,0,IN,1581030245,59,24.16,76.03,54.32,6.33
361,arcachon,17,FR,1581030245,86,44.59,-1.05,44.6,2.24
362,koslan,41,RU,1581030245,98,63.46,48.9,-11.83,3.22
363,henties bay,20,NA,1581030089,93,-22.12,14.28,63.0,4.76
364,elizabeth city,90,US,1581030245,88,36.29,-76.25,66.99,8.05
365,muroto,75,JP,1581030032,69,33.28,134.15,37.4,6.93
366,coahuayana,90,MX,1581030245,53,18.73,-103.68,75.2,6.93
367,villany,95,HU,1581030245,69,45.87,18.45,37.99,11.41
368,eureka,90,US,1581030080,87,40.8,-124.16,55.99,9.17
369,khatanga,76,RU,1581030048,89,71.97,102.5,-8.27,9.91
370,saint george,1,US,1581029866,37,37.1,-113.58,53.6,12.75
371,saint peters,90,US,1581030246,90,38.8,-90.63,32.0,8.05
372,emba,100,KZ,1581030246,100,48.83,58.14,33.94,11.81
373,ambon,20,ID,1581029988,94,-3.7,128.18,77.0,3.36
374,namatanai,87,PG,1581030072,73,-3.67,152.43,83.43,9.31
375,priiskovyy,49,RU,1581030246,98,51.93,116.63,-16.55,1.25
376,komsomolskiy,0,UZ,1581030086,55,40.43,71.72,35.6,6.93
377,onguday,100,RU,1581030246,97,50.75,86.15,14.09,8.59
378,sola,99,VU,1581030066,79,-13.88,167.55,83.44,12.53
379,hamina,75,FI,1581030246,67,60.57,27.2,23.0,6.93
380,barbacena,90,BR,1581030193,87,-21.23,-43.77,60.8,9.17
381,saravan,0,AM,1581030246,60,39.72,45.65,41.0,9.17
382,derzhavinsk,100,KZ,1581030246,94,51.1,66.32,24.12,19.39
383,neyshabur,0,IR,1581030246,59,36.21,58.8,38.05,2.06
384,mehamn,40,NO,1581030246,58,71.04,27.85,28.4,20.8
385,praia,22,CV,1581030247,56,14.92,-23.51,73.4,17.22
386,lompoc,1,US,1581029844,45,34.64,-120.46,64.99,10.29
387,ouadda,9,CF,1581030247,26,8.08,22.4,68.07,3.56
388,skelleftea,34,SE,1581030247,85,64.75,20.95,14.0,6.93
389,lappeenranta,20,FI,1581030117,67,61.05,28.17,23.0,9.17
390,bentiu,19,SS,1581030247,17,9.23,29.83,75.65,4.27
391,turukhansk,100,RU,1581030247,94,65.82,87.98,24.66,16.51
392,caravelas,100,BR,1581030066,79,-17.71,-39.25,80.44,6.85
393,nome,1,US,1581030247,67,64.5,-165.41,-17.0,3.36
394,abu samrah,31,SY,1581030247,85,35.3,37.18,52.2,14.18
395,karaton,20,ID,1581030248,94,-6.34,106.1,78.01,2.24
396,sao jose da laje,20,BR,1581030248,88,-9.01,-36.06,78.8,8.05
397,vangaindrano,100,MG,1581030087,95,-23.35,47.6,71.11,3.04
398,axim,69,GH,1581030088,77,4.87,-2.24,77.81,3.58
399,berlevag,40,NO,1581030081,58,70.86,29.09,26.6,26.4
400,kattivakkam,20,IN,1581030248,83,13.22,80.32,80.01,2.24
401,beringovskiy,91,RU,1581030248,96,63.05,179.32,-23.1,17.9
402,itacoatiara,69,BR,1581030043,72,-3.14,-58.44,77.86,1.41
403,kukuna,0,SL,1581030249,95,9.4,-12.67,69.03,3.6
404,johi,0,PK,1581030249,34,26.69,67.61,59.31,7.85
405,gobabis,39,NA,1581030249,57,-22.45,18.97,74.07,6.11
406,kaoma,100,ZM,1581030125,97,-14.78,24.8,65.89,3.04
407,shingu,75,JP,1581030072,44,33.73,135.98,37.4,2.24
408,las palmas,20,ES,1581030249,72,28.42,-14.01,64.4,8.05
409,yatou,79,CN,1581030060,78,37.15,122.38,30.87,8.88
410,kaeo,74,NZ,1581030249,59,-35.1,173.78,84.99,3.0
411,upington,4,ZA,1581030249,30,-28.45,21.26,86.0,11.41
412,san andres,20,CO,1581030234,66,12.58,-81.7,84.2,8.05
413,asfi,65,MA,1581030250,96,32.3,-9.24,54.7,3.65
414,gat,75,IL,1581030250,82,31.61,34.76,57.2,6.93
415,casablanca,78,MA,1581030128,76,33.59,-7.62,62.01,4.7
416,coolum beach,61,AU,1581030199,99,-26.53,153.1,73.99,4.63
417,south yuba city,1,US,1581030250,41,39.12,-121.64,64.0,1.66
418,navrongo,0,GH,1581030250,13,10.9,-1.09,71.8,10.02
419,luwuk,24,ID,1581030250,74,-0.95,122.79,82.17,4.47
420,esso,67,RU,1581030250,90,55.93,158.7,-7.2,3.65
421,saltpond,77,GH,1581030250,81,5.21,-1.06,81.82,9.13
422,lavrentiya,0,RU,1581030062,89,65.58,-171.0,-25.06,6.08
423,benghazi,26,LY,1581030096,58,32.12,20.07,55.87,21.99
424,anyksciai,0,LT,1581030250,63,55.53,25.1,26.2,10.58
425,te anau,1,NZ,1581030054,58,-45.42,167.72,56.59,5.64
426,bitung,20,ID,1581030016,100,1.45,125.18,73.4,2.24
427,pitimbu,40,BR,1581029860,78,-7.47,-34.81,82.4,9.17
428,benguela,76,AO,1581030251,80,-12.58,13.41,79.25,0.04
429,macau,40,MO,1581030004,88,22.2,113.55,66.0,6.93
430,paamiut,100,GL,1581030090,92,61.99,-49.67,21.06,9.53
431,lonar,53,IN,1581030251,65,19.98,76.53,64.76,9.01
432,olivehurst,1,US,1581030251,41,39.1,-121.55,64.0,1.66
433,samarai,100,PG,1581030251,62,-10.62,150.67,85.26,1.77
434,hovd,66,MN,1581030070,82,48.01,91.64,0.48,1.54
435,oudtshoorn,96,ZA,1581030252,100,-33.59,22.2,60.8,16.11
436,melo,98,UY,1581030252,85,-32.37,-54.18,76.84,12.01
437,iranduba,100,BR,1581030252,94,-3.28,-60.19,82.4,2.24
438,yumen,31,CN,1581030088,54,40.28,97.2,19.15,12.01
439,corning,90,US,1581030252,100,42.14,-77.05,36.0,8.05
440,urucui,97,BR,1581030252,77,-7.23,-44.56,74.53,0.92
441,paka,84,MY,1581030073,88,4.64,103.44,77.0,3.36
442,russell,75,US,1581030029,93,32.35,-85.2,62.6,6.93
443,shakhovskaya,50,RU,1581030252,78,56.03,35.51,17.35,15.57
444,avera,90,US,1581030252,88,33.19,-82.53,64.4,4.7
445,pundaguitan,100,PH,1581030053,83,6.37,126.17,80.26,4.97
446,pochinki,100,RU,1581030252,93,54.7,44.87,15.98,11.23
447,port blair,45,IN,1581030028,71,11.67,92.75,78.39,11.63
448,zaysan,99,KZ,1581030253,91,47.47,84.87,17.94,0.89
449,istok,29,XK,1581030253,78,42.78,20.49,23.0,1.12
450,san jose,1,US,1581029957,59,37.34,-121.89,70.0,9.17
451,khuzhir,100,RU,1581030253,88,53.19,107.34,17.28,7.54
452,masuda,75,JP,1581030253,60,34.67,131.85,39.2,8.05
453,hobyo,100,SO,1581030060,73,5.35,48.53,74.14,13.02
454,amarillo,1,US,1581030064,26,35.22,-101.83,51.8,10.29
455,raga,52,SS,1581030253,14,8.46,25.68,76.84,1.45
456,sire,0,NG,1581030253,14,12.93,5.2,69.35,9.33
457,dumas,1,US,1581030253,17,35.87,-101.97,51.8,10.29
458,okha,99,RU,1581030070,96,53.57,142.95,-8.57,15.01
459,timizart,13,DZ,1581030254,63,36.8,4.27,56.79,14.41
460,bukachacha,93,RU,1581030254,95,52.98,116.92,-11.72,0.96
461,maceio,20,BR,1581030056,88,-9.67,-35.74,78.8,8.05
462,sambava,67,MG,1581030254,95,-14.27,50.17,69.64,2.39
463,asyut,0,EG,1581030254,44,27.18,31.18,57.2,9.17
464,ajaccio,54,FR,1581029988,75,42.0,8.92,44.6,9.17
465,morant bay,20,JM,1581030254,69,17.88,-76.41,82.4,21.92
466,koungou,3,YT,1581030254,83,-12.73,45.2,78.8,2.24
467,douglas,40,US,1581030254,59,41.3,-96.17,37.99,5.82
468,moree,90,AU,1581030254,78,-29.47,149.85,73.4,9.17
469,avrille,0,FR,1581030254,69,47.5,-0.58,37.4,5.82
470,ucluelet,90,CA,1581030127,100,48.93,-125.55,45.0,3.36
471,tete,75,MZ,1581030255,88,-16.16,33.59,78.8,3.36
472,port augusta,2,AU,1581030078,69,-32.5,137.77,75.99,11.41
473,spring hill,90,US,1581030255,74,28.48,-82.53,81.0,24.16
474,kozhva,76,RU,1581030255,98,65.11,57.05,-8.72,2.28
475,flagstaff,1,US,1581029958,37,35.2,-111.65,57.99,15.79
476,bud,90,US,1581030255,80,39.45,-86.18,30.2,10.29
477,kisangani,6,CD,1581030255,78,0.52,25.2,72.25,1.16
478,jaunjelgava,0,LV,1581030255,80,56.62,25.08,26.01,8.99
479,srandakan,99,ID,1581030255,83,-7.94,110.25,78.53,3.36
480,sitka,90,US,1581030081,100,57.05,-135.33,39.2,6.93
481,vung tau,34,VN,1581030256,75,10.35,107.08,69.21,5.93
482,parrita,40,CR,1581030000,51,9.52,-84.32,82.4,4.7
483,palana,100,RU,1581030256,76,59.12,159.97,7.39,9.46
484,rocha,42,UY,1581029786,89,-34.48,-54.33,74.16,11.43
485,nushki,0,PK,1581030256,44,29.55,66.02,42.39,1.14
486,kiruna,99,SE,1581030256,67,67.86,20.23,17.6,9.17
487,menzelinsk,100,RU,1581030256,78,55.73,53.1,12.2,15.66
488,grabovo,100,RU,1581030256,51,53.39,45.06,23.0,9.6
489,kubachi,0,RU,1581030256,54,42.09,47.6,32.61,17.69
490,chokwe,100,MZ,1581030256,90,-24.53,32.98,76.64,6.46
491,mezen,88,RU,1581030256,96,65.85,44.24,7.16,7.7
492,banepa,75,NP,1581030256,87,27.63,85.52,44.6,2.24
493,mitsamiouli,82,KM,1581030095,72,-11.38,43.28,83.14,4.0
494,nishihara,75,JP,1581030257,72,26.18,127.76,68.0,12.75
495,grand-santi,38,GF,1581030257,73,4.25,-54.38,73.9,4.79
496,sorong,100,ID,1581030257,98,-0.88,131.25,73.08,3.8
497,lampang,0,TH,1581030257,71,18.33,99.5,68.0,2.06
498,naze,75,JP,1581030052,82,28.37,129.48,62.6,12.75
499,gushikawa,75,JP,1581030257,72,26.35,127.87,68.0,12.75
500,yinchuan,0,CN,1581030258,76,38.47,106.27,23.67,2.42
501,prince rupert,90,CA,1581030018,93,54.32,-130.32,42.8,3.36
502,dmanisi,8,GE,1581030258,33,41.53,44.35,57.2,6.93
503,sarany,97,RU,1581030258,100,58.5,58.88,-4.14,6.06
504,inhambane,77,MZ,1581030090,84,-23.86,35.38,80.2,10.83
505,xining,0,CN,1581030092,48,36.62,101.77,15.12,4.61
506,susuman,100,RU,1581030258,98,62.78,148.17,-28.84,2.26
507,sabzevar,0,IR,1581030259,50,36.21,57.68,42.85,4.07
508,green river,75,US,1581030259,80,41.53,-109.47,30.2,27.51
509,thessalon,90,CA,1581030259,68,46.25,-83.57,30.2,2.21
510,banda aceh,99,ID,1581030259,90,5.56,95.32,73.38,4.25
511,labuhan,100,ID,1581030259,89,-6.88,112.21,77.86,6.02
512,leavenworth,1,US,1581030259,31,39.23,-95.03,37.99,3.36
513,sierra vista,1,US,1581030089,25,31.55,-110.3,57.2,13.87
514,tarauaca,100,BR,1581030259,96,-8.16,-70.77,73.72,0.74
515,geraldton,79,AU,1581030051,83,-28.77,114.6,69.8,5.82
516,inongo,36,CD,1581030260,66,-1.95,18.27,76.41,0.69
517,locri,40,IT,1581030260,58,38.24,16.26,52.0,3.36
518,udachnyy,90,RU,1581030057,83,66.42,112.4,-4.0,4.47
519,rawson,51,AR,1581030260,76,-43.3,-65.1,60.37,15.68
520,comodoro rivadavia,75,AR,1581030001,77,-45.87,-67.5,59.0,11.41
521,sokur,40,RU,1581030260,73,55.21,83.32,23.0,15.66
522,necochea,39,AR,1581030167,89,-38.55,-58.74,70.0,5.99
523,elbistan,100,TR,1581030261,97,38.21,37.2,33.96,8.12
524,umm lajj,0,SA,1581030261,32,25.02,37.27,60.01,2.55
525,hibbing,1,US,1581030261,62,47.43,-92.94,26.6,3.36
526,palmer,90,US,1581030261,86,42.16,-72.33,36.0,4.7
527,pavlodar,90,KZ,1581029975,100,52.3,76.95,23.0,15.66
528,college,90,US,1581030056,85,64.86,-147.8,21.2,2.3
529,grindavik,75,IS,1581030064,87,63.84,-22.43,42.8,21.92
530,kalanchak,100,UA,1581030261,99,46.26,33.29,28.99,8.23
531,san policarpo,100,PH,1581030262,87,12.18,125.51,80.35,13.58
532,vostok,100,RU,1581030262,94,46.49,135.88,-4.85,3.76
533,scarborough,0,GB,1581030262,100,54.28,-0.4,35.01,8.84
534,nadterechnoye,0,RU,1581030262,86,43.62,45.34,37.4,11.18
535,richards bay,100,ZA,1581030082,80,-28.78,32.04,78.28,23.24
536,toora-khem,73,RU,1581030262,95,52.47,96.11,1.04,2.06
537,half moon bay,1,US,1581030033,59,37.46,-122.43,70.0,9.17
538,oswego,90,US,1581030263,100,43.45,-76.15,34.0,0.34
539,umm kaddadah,0,SD,1581030263,15,13.6,26.69,68.2,9.51
540,makakilo city,90,US,1581030071,100,21.35,-158.09,73.4,6.93
541,rabo de peixe,20,PT,1581030263,77,37.8,-25.58,60.8,21.92
542,amahai,95,ID,1581030263,74,-3.33,128.92,82.69,6.98
543,atar,34,MR,1581030084,10,20.52,-13.05,65.68,6.08
544,high level,75,CA,1581030263,85,58.52,-117.14,15.8,4.7
545,oktyabrskoye,0,RU,1581030263,63,43.06,44.74,39.87,3.67
546,sayyan,59,YE,1581030263,61,15.17,44.32,53.62,1.12
547,buraydah,40,SA,1581030263,59,26.33,43.98,62.6,2.24
548,port moresby,40,PG,1581029772,100,-9.44,147.18,77.0,5.82
549,punganuru,84,IN,1581030264,95,13.37,78.58,60.8,6.67
550,deputatskiy,9,RU,1581030088,100,69.3,139.9,-32.22,1.97
551,kapfenberg,20,AT,1581030264,63,47.45,15.27,32.0,2.24
552,westport,90,US,1581030193,100,41.14,-73.36,41.0,4.7
553,polis,75,CY,1581030077,71,35.04,32.43,55.4,19.46
554,kango,100,GA,1581030264,92,0.19,10.1,76.05,1.95
555,kapoeta,14,SS,1581030264,37,4.77,33.59,85.57,6.35
556,buzmeyin,0,TM,1581030264,34,38.05,58.21,44.6,4.7
557,hualmay,28,PE,1581030264,72,-11.1,-77.61,72.27,5.91
558,santa luzia,90,BR,1581030265,93,-19.77,-43.85,66.2,5.82
559,vallenar,0,CL,1581029827,80,-28.57,-70.76,61.03,4.65
560,bereda,92,ES,1581030265,81,43.27,-7.54,54.0,2.24
561,arkhara,100,RU,1581030265,97,49.42,130.08,-14.96,7.74
562,warri,41,NG,1581030265,85,5.52,5.75,77.58,2.84
563,pagudpud,20,PH,1581030265,88,18.56,120.79,71.6,2.24
564,manta,75,EC,1581030265,70,-0.95,-80.73,86.0,9.17
565,namie,20,JP,1581030265,62,37.48,141.0,28.0,5.82
566,isla vista,1,US,1581030265,45,34.41,-119.86,64.4,10.29
567,miquelon,100,PM,1581030265,89,47.1,-56.38,25.88,14.18
568,ratnagiri,57,IN,1581030266,89,16.98,73.3,57.85,1.86
569,sur,0,OM,1581030096,64,22.57,59.53,62.08,1.21
570,metro,97,ID,1581030266,89,-5.11,105.31,76.8,8.57
571,sao filipe,17,CV,1581030070,61,14.9,-24.5,71.44,15.21
572,sikasso,0,ML,1581030078,14,10.92,-7.0,67.96,3.71
